,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag,Gender_F,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_missing,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_missing,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_missing,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
143,50,1,44,3,4,3,7050.0,1008,6042.0,0.639,2176,39,0.56,0.143,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
144,44,5,32,5,3,2,14910.0,877,14033.0,0.772,1150,26,0.625,0.059,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
145,57,0,46,5,2,1,4661.0,1734,2927.0,0.789,5242,81,1.382,0.372,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
146,42,5,36,2,1,1,7434.0,0,7434.0,0.63,4182,76,1.171,0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
147,57,1,36,2,3,2,10244.0,861,9383.0,0.78,1127,29,0.381,0.084,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
148,44,3,37,3,1,5,3650.0,2512,1138.0,0.739,4599,75,0.471,0.688,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
149,39,1,23,4,3,3,2533.0,0,2533.0,0.998,5128,74,0.947,0.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
150,31,1,21,2,1,2,5342.0,2005,3337.0,0.682,14738,94,0.709,0.375,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
151,46,4,35,6,3,1,3072.0,1611,1461.0,0.682,3992,57,0.727,0.524,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
152,46,3,34,1,2,4,4930.0,159,4771.0,0.592,7412,60,0.579,0.032,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
153,57,3,36,6,2,3,3542.0,2417,1125.0,0.687,4127,71,0.479,0.682,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
154,49,2,44,6,1,3,5013.0,0,5013.0,0.822,5223,84,0.909,0.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
155,58,1,51,5,4,2,2220.0,1240,980.0,0.906,4396,78,0.95,0.559,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
156,35,3,22,1,2,1,1890.0,666,1224.0,0.691,1483,36,0.5,0.352,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
157,55,4,51,4,1,4,2001.0,1553,448.0,0.482,1910,51,0.7,0.776,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
158,32,0,21,6,1,3,1614.0,925,689.0,0.598,2659,63,0.75,0.573,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
159,51,4,42,3,1,3,2680.0,1753,927.0,0.32,1154,33,0.571,0.654,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
160,56,0,51,4,2,3,3617.0,878,2739.0,0.777,5416,76,0.9,0.243,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
161,45,4,33,1,5,1,8670.0,1930,6740.0,0.933,13767,96,0.655,0.223,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
162,52,3,40,4,4,1,4223.0,2235,1988.0,0.863,3669,62,1.138,0.529,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
163,56,2,50,4,2,3,4458.0,1880,2578.0,1.107,1424,29,1.417,0.422,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
164,51,1,39,2,3,2,34516.0,2452,32064.0,0.707,7111,82,0.608,0.071,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
165,45,2,36,5,4,3,1438.3,986,452.3,0.649,5136,81,0.8,0.686,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
166,50,2,40,6,2,5,8307.0,2517,5790.0,1.743,2293,36,0.8,0.303,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
167,34,3,27,1,2,1,5795.0,924,4871.0,0.86,5674,78,0.857,0.159,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
168,56,2,45,6,2,0,2283.0,1430,853.0,2.316,1741,27,0.588,0.626,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
169,53,3,33,3,2,3,2753.0,1811,942.0,0.977,1038,25,2.571,0.658,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
170,55,2,50,4,4,3,1438.3,0,1438.3,0.639,1785,33,0.32,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
171,43,3,36,5,2,4,2594.0,1686,908.0,0.624,4503,67,0.811,0.65,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
172,32,2,26,5,1,3,29961.0,789,29172.0,0.833,2337,69,0.605,0.026,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
173,33,2,21,2,2,4,27992.0,0,27992.0,0.433,837,18,1.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
174,41,4,29,3,3,3,33405.0,0,33405.0,0.535,1345,34,0.619,0.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
175,33,3,24,6,3,3,5156.0,1427,3729.0,0.48,2057,54,0.421,0.277,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
176,52,2,44,3,4,2,1538.0,666,872.0,0.642,4808,64,0.684,0.433,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
177,50,3,44,2,1,3,24735.0,2296,22439.0,0.808,7910,95,0.557,0.093,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
178,37,2,32,2,1,3,3680.0,683,2997.0,0.85,4835,77,0.75,0.186,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
179,43,3,31,4,3,2,5702.0,0,5702.0,0.773,3928,75,0.744,0.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
180,58,4,46,2,3,3,2536.0,0,2536.0,0.917,901,35,0.522,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
181,43,4,28,3,2,4,18229.0,0,18229.0,0.544,2060,39,0.625,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
182,65,1,56,4,2,0,7023.0,1726,5297.0,1.178,2535,51,0.759,0.246,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
183,57,2,40,3,2,3,12208.0,1980,10228.0,0.616,1409,34,0.619,0.162,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
184,61,2,47,5,2,3,2175.0,1404,771.0,0.633,3994,64,0.778,0.646,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
185,51,2,36,3,3,3,4281.0,0,4281.0,0.447,1723,44,0.375,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
186,56,2,50,2,2,3,16867.0,0,16867.0,0.885,654,14,0.4,0.0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
187,55,3,36,4,3,4,34516.0,0,34516.0,1.007,9931,70,0.75,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
188,41,3,32,4,1,3,5071.0,1043,4028.0,0.667,3358,62,0.722,0.206,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
189,58,3,52,4,5,3,12398.0,0,12398.0,0.785,4228,93,0.788,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
190,60,0,55,2,1,3,3773.0,0,3773.0,0.684,14264,118,0.873,0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
191,57,4,49,4,2,4,3038.0,1410,1628.0,0.644,1762,34,0.7,0.464,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
192,35,3,21,5,2,1,6104.0,1595,4509.0,0.619,15240,102,0.729,0.261,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
193,65,0,56,4,2,2,3226.0,2073,1153.0,1.035,3250,70,0.591,0.643,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
194,56,4,36,3,2,3,3057.0,1077,1980.0,0.934,4449,77,0.878,0.352,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
195,52,3,42,5,3,1,4565.0,1258,3307.0,0.764,4139,67,0.914,0.276,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
196,43,3,30,3,2,1,2588.0,1669,919.0,0.788,1053,31,0.55,0.645,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
197,43,5,26,6,0,3,3139.0,1089,2050.0,1.034,4648,80,0.778,0.347,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
198,46,3,33,6,3,2,3025.0,2491,534.0,0.45,4460,62,0.722,0.823,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
199,34,5,28,3,3,2,34516.0,1731,32785.0,0.605,2421,63,0.575,0.05,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
200,50,0,36,4,3,2,1513.0,0,1513.0,0.854,4759,98,0.719,0.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
201,49,4,39,5,1,2,1438.3,0,1438.3,0.562,3691,77,0.51,0.0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
202,42,3,36,5,3,3,15088.0,865,14223.0,0.939,1107,21,1.625,0.057,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
203,44,4,36,4,3,3,34516.0,0,34516.0,1.043,5425,60,0.875,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
204,65,0,56,6,3,2,7478.0,0,7478.0,0.847,2213,62,0.771,0.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
205,51,3,36,3,3,3,2886.0,2517,369.0,0.841,4884,89,0.618,0.872,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
206,57,3,38,5,3,3,2472.0,2457,15.0,0.693,1392,33,0.737,0.994,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
207,59,0,47,5,1,2,3278.0,1306,1972.0,0.399,1374,32,0.391,0.398,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
208,45,2,34,5,5,2,12518.0,1539,10979.0,0.645,1165,33,0.833,0.123,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
209,38,2,27,4,2,3,13429.0,1246,12183.0,1.055,3929,66,0.737,0.093,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
210,56,0,36,4,3,1,3219.0,2114,1105.0,0.655,4188,75,0.667,0.657,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
211,49,4,36,6,3,3,1438.3,0,1438.3,0.782,2170,41,0.464,0.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
212,44,2,39,1,2,3,34516.0,1601,32915.0,0.686,7491,86,0.72,0.046,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
213,45,5,35,2,2,2,2226.0,1229,997.0,0.784,4928,77,0.638,0.552,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
214,58,2,52,1,2,4,3091.0,2517,574.0,0.602,1844,49,0.633,0.814,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
215,41,4,25,2,2,3,29295.0,0,29295.0,1.411,9865,65,0.711,0.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
216,53,1,35,4,3,3,3585.0,0,3585.0,0.782,4806,81,0.653,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
217,51,1,36,3,2,3,9095.0,2517,6578.0,0.37,1347,27,0.421,0.277,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
218,46,3,35,5,3,2,2570.0,1764,806.0,0.786,4442,85,0.771,0.686,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
219,54,3,44,6,3,3,5501.0,0,5501.0,0.519,2050,51,0.821,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
220,56,2,48,5,3,2,3934.0,2517,1417.0,0.682,4837,87,0.673,0.64,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
221,49,1,37,5,5,2,3208.0,0,3208.0,0.923,4531,86,0.83,0.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
222,40,3,22,3,3,3,12588.0,2005,10583.0,0.996,1561,26,1.0,0.159,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
223,52,3,47,2,2,3,8018.0,134,7884.0,0.717,2409,38,0.31,0.017,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
224,50,1,41,5,4,2,5068.0,991,4077.0,0.736,5173,64,0.6,0.196,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
225,47,2,37,2,3,3,5449.0,1628,3821.0,0.696,836,18,0.385,0.299,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
226,48,2,41,1,1,3,7884.0,745,7139.0,0.714,4588,74,0.762,0.094,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
227,50,5,43,5,1,2,3410.0,2281,1129.0,0.518,1296,31,0.348,0.669,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
228,41,1,28,1,3,1,8482.0,585,7897.0,0.624,4245,74,0.897,0.069,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
229,44,3,27,4,2,3,10747.0,1603,9144.0,0.471,1340,25,0.923,0.149,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
230,58,3,54,5,1,4,3452.0,2088,1364.0,0.768,1008,21,0.4,0.605,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
231,42,3,36,3,2,1,21670.0,2183,19487.0,0.995,4121,81,0.761,0.101,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
232,42,3,38,2,3,3,6967.0,1767,5200.0,0.54,1919,38,0.52,0.254,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
233,53,1,42,2,1,3,4637.0,0,4637.0,0.709,4583,86,0.911,0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
234,53,2,47,3,4,2,2927.0,2517,410.0,0.419,2231,60,0.875,0.86,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
235,36,0,30,5,3,2,5302.0,2414,2888.0,0.779,4284,74,0.682,0.455,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
236,44,3,38,4,2,3,3889.0,2517,1372.0,0.405,1718,37,0.276,0.647,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
237,43,4,23,2,1,1,1438.3,0,1438.3,0.728,4494,82,0.708,0.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
238,32,0,13,3,3,4,14308.0,1889,12419.0,1.053,1659,39,1.167,0.132,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
239,41,2,32,3,1,3,12804.0,2517,10287.0,0.892,1101,37,0.276,0.197,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
240,50,3,36,5,3,3,34516.0,2292,32224.0,0.876,8045,71,0.868,0.066,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
241,33,1,21,5,3,2,2591.0,2340,251.0,0.608,4730,82,0.708,0.903,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
242,50,3,36,5,3,4,27876.0,557,27319.0,0.768,4654,88,0.66,0.02,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
243,60,0,36,4,3,1,3828.0,0,3828.0,0.599,4470,58,0.812,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
244,46,0,36,3,3,2,34516.0,1092,33424.0,0.737,1409,39,0.345,0.032,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
245,45,3,38,5,2,1,2883.0,1732,1151.0,0.638,4053,85,0.635,0.601,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
246,39,1,36,4,2,1,6018.0,0,6018.0,0.703,4355,78,0.857,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
247,57,3,50,2,3,3,17096.0,1762,15334.0,0.409,4231,62,0.55,0.103,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
248,51,3,33,3,3,3,7428.0,0,7428.0,0.873,8078,62,0.722,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
249,41,4,29,4,2,1,12154.0,2517,9637.0,0.864,3853,71,0.775,0.207,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
250,47,4,42,5,2,3,1882.0,1143,739.0,0.638,4536,85,0.889,0.607,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
251,44,3,31,5,6,2,2679.0,727,1952.0,0.894,4804,78,0.814,0.271,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
252,42,3,37,2,3,1,17887.0,1821,16066.0,0.687,14544,116,1.148,0.102,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
253,54,3,48,1,3,2,8426.0,0,8426.0,0.96,14378,103,0.717,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
254,50,0,46,4,1,3,3640.0,659,2981.0,0.938,3756,70,0.842,0.181,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
255,42,4,33,1,3,1,5306.0,2410,2896.0,0.738,7437,94,0.709,0.454,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
256,40,5,36,2,3,2,3144.0,1787,1357.0,0.685,4758,67,0.558,0.568,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
257,49,1,41,6,1,3,1438.3,0,1438.3,0.53,4538,82,1.05,0.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
258,51,2,46,5,3,2,4123.0,1760,2363.0,0.869,2447,40,0.429,0.427,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
259,45,5,32,3,3,3,5999.0,658,5341.0,0.638,4283,69,0.605,0.11,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
260,57,0,45,3,2,2,2278.0,845,1433.0,1.328,2307,45,0.8,0.371,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
261,35,2,27,6,2,2,13655.0,1048,12607.0,0.509,2383,59,0.595,0.077,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
262,48,4,40,1,1,3,28307.0,1506,26801.0,0.818,9042,122,0.605,0.053,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
263,62,0,50,3,2,4,11352.0,2517,8835.0,0.751,4021,56,0.806,0.222,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
264,48,2,40,3,3,4,8012.0,0,8012.0,0.596,2645,63,0.8,0.0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
265,45,5,34,5,1,0,8694.0,961,7733.0,0.551,1753,49,0.441,0.111,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
266,41,3,29,6,1,3,3491.0,2506,985.0,0.873,4855,79,0.58,0.718,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
267,41,2,28,2,1,3,4411.0,2517,1894.0,0.988,803,15,0.875,0.571,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
268,53,3,36,6,4,0,3319.0,913,2406.0,0.612,4560,84,1.049,0.275,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
269,60,0,49,5,1,4,3182.0,1928,1254.0,0.509,1233,35,0.4,0.606,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
270,51,4,40,3,3,4,7093.0,918,6175.0,0.56,3877,75,0.744,0.129,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
271,56,1,37,2,4,3,2339.0,0,2339.0,0.493,1542,45,0.607,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
272,45,2,34,3,2,1,5771.0,2248,3523.0,1.791,1387,18,0.8,0.39,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
273,29,0,23,5,3,4,7997.0,0,7997.0,0.935,2208,56,0.806,0.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
274,55,1,36,6,6,2,2857.0,2517,340.0,0.871,1869,47,0.567,0.881,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
275,53,2,46,3,2,3,6658.0,1761,4897.0,0.489,1309,40,0.6,0.264,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
276,52,3,45,5,1,3,2555.0,1701,854.0,1.492,3127,45,1.25,0.666,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
277,49,5,43,4,3,2,2557.0,2351,206.0,0.807,4342,73,1.147,0.919,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
278,44,4,36,6,3,2,1438.3,0,1438.3,0.651,4257,89,0.648,0.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
279,38,3,29,4,2,2,11327.0,1528,9799.0,1.142,2033,38,0.727,0.135,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
280,42,5,18,6,1,1,1694.0,1074,620.0,0.78,3857,70,0.75,0.634,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
281,57,2,39,4,2,3,34516.0,1444,33072.0,0.568,16392,116,0.657,0.042,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
282,34,2,24,5,3,3,5712.0,1955,3757.0,0.969,2617,54,0.8,0.342,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
283,42,3,36,1,1,2,30117.0,2129,27988.0,0.769,7930,91,0.542,0.071,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
284,53,2,44,3,2,4,3519.0,0,3519.0,0.548,1670,33,0.65,0.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
285,47,1,29,5,3,2,3291.0,1197,2094.0,0.672,3228,82,0.708,0.364,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
286,40,4,34,4,2,3,23138.0,1727,21411.0,0.693,1612,39,1.438,0.075,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
287,51,4,39,3,2,1,2847.0,2082,765.0,0.787,3672,59,0.553,0.731,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
288,34,3,21,6,4,3,34516.0,2517,31999.0,0.791,2901,75,0.923,0.073,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
289,57,2,45,4,1,2,2480.0,1584,896.0,0.874,3438,66,0.784,0.639,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
290,50,0,39,5,3,2,8264.0,2057,6207.0,0.821,4240,73,0.587,0.249,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
